1011.txt 10141 0 0 128.28 0 not found
228.txt	1007	1	1	300		0.09930486594					No -1
229.txt	1008	0	0	176.74		0					176.74
230.txt	1007	0	0	2303.34		0					2303.34
231.txt	701	1	4	300		0.5706134094					No -1
232.txt	702	1	5	300		0.7122507123					No -1
233.txt	702	1	6	300		0.8547008547					No -1
234.txt	701	1	4	300		0.5706134094					No -1
235.txt	702	1	5	300		0.7122507123					No -1
236.txt	702	1	5	300		0.7122507123					No -1
237.txt	702	1	6	300		0.8547008547					No -1
238.txt	702	1	5	300		0.7122507123					No -1
239.txt	701	1	5	300		0.7132667618					No -1
240.txt	703	1	7	300		0.9957325747					No -1
241.txt	503	0	0	595.14		0					595.14
242.txt	504	0	0	1688.64		0					1688.64
243.txt	503	0	0	892.19		0					892.19
244.txt	502	0	0	13.55		0					13.55
245.txt	502	0	0	22.48		0					22.48
246.txt	503	0	0	28.27		0					28.27
247.txt	503	0	0	18.31		0					18.31
248.txt	502	0	0	752.25		0					752.25
249.txt	502	0	0	514.56		0					514.56
250.txt	503	0	0	1462.52		0					1462.52
251.txt	401	0	0	92.95		0					92.95
252.txt	402	0	0	400.56		0					400.56
253.txt	403	0	0	1998.61		0					1998.61
254.txt	402	0	0	397.33		0					397.33
255.txt	402	0	0	362.28		0					362.28
256.txt	402	0	0	261.05		0					261.05
257.txt	402	0	0	712.61		0					712.61
258.txt	402	0	0	459.83		0					459.83
259.txt	403	1	2	300		0.4962779156					No -1
260.txt	402	0	0	294.16		0					294.16
511.txt	5076	1	1	300		0.01970055162					No -1
512.txt	5074	0	0	1960.34		0					1960.34
513.txt	5080	0	0	29.22		0					29.22
514.txt	5080	0	0	44.34		0					44.34
515.txt	5081	1	1	300		0.01968116512					No -1
516.txt	5074	0	0	142.42		0					142.42
517.txt	5072	0	0	56.77		0					56.77
518.txt	5072	0	0	24.84		0					24.84
519.txt	5074	0	0	38.67		0					38.67
520.txt	5072	0	0	57.55		0					57.55
521.txt	2517	1	1	300		0.03972983711					No -1
522.txt	2513	0	0	4306.58		0					4306.58
523.txt	2516	1	1	300		0.03974562798					No -1
524.txt	2515	1	1	300		0.03976143141					No -1
525.txt	2516	0	0	91.23		0					91.23
526.txt	2516	1	1	300		0.03974562798					No -1
527.txt	2516	1	1	300		0.03974562798					No -1
528.txt	2514	0	0	172.17		0					172.17
529.txt	2516	1	1	300		0.03974562798					No -1
530.txt	2517	1	1	300		0.03972983711					No -1
531.txt	1702	1	7	300		0.4112808461					No -1
532.txt	1702	1	9	300		0.5287896592					No -1
533.txt	1702	1	9	300		0.5287896592					No -1
534.txt	1702	1	9	300		0.5287896592					No -1
535.txt	1702	1	9	300		0.5287896592					No -1
536.txt	1702	1	8	300		0.4700352526					No -1
537.txt	1703	1	7	300		0.4110393423					No -1
538.txt	1704	1	10	300		0.5868544601					No -1
539.txt	1702	1	8	300		0.4700352526					No -1
540.txt	1705	1	11	300		0.6451612903					No -1
541.txt	1302	1	21	300		1.612903226					No -1
542.txt	1302	1	21	300		1.612903226					No -1
543.txt	1300	0	0	98.38		0					98.38
544.txt	1300	0	0	84.23		0					84.23
545.txt	1300	1	21	300		1.615384615					No -1
546.txt	1300	1	18	300		1.384615385					No -1
547.txt	1303	1	22	300		1.688411358					No -1
548.txt	1301	1	21	300		1.614142967					No -1
549.txt	1302	1	25	300		1.920122888					No -1
550.txt	1303	1	17	300		1.304681504					No -1
551.txt	1003	1	1	300		0.09970089731					No -1
552.txt	1003	1	1	300		0.09970089731					No -1
553.txt	1003	1	1	300		0.09970089731					No -1
554.txt	1002	0	0	3210.11		0					3210.11
555.txt	1003	1	1	300		0.09970089731					No -1
556.txt	1002	0	0	6042.52		0					6042.52
557.txt	1002	0	0	949.95		0					949.95
558.txt	1003	1	1	300		0.09970089731					No -1
559.txt	1003	1	2	300		0.1994017946					No -1
560.txt	1002	0	0	111.83		0					111.83
